% 1. Title: content-length
%
% 2. Sources:
%      (a) Creator: visit-the-dome
%      (b) Date:    2019-06-14
%      (c) Corpus:  data/debatepedia/split/random/training
%

@RELATION  ArgumentativeDiscourseUnit-unitType

@ATTRIBUTE ContentLength_characters  NUMERIC
@ATTRIBUTE ContentLength_tokens  NUMERIC
@ATTRIBUTE class  {conclusion,premise}

@DATA
{0 0.05182, 1 0.04615, 2 conclusion}
{0 0.03558, 1 0.02692, 2 conclusion}
{0 0.04331, 1 0.03462, 2 conclusion}
{0 0.04872, 1 0.02692, 2 conclusion}
{0 0.04872, 1 0.03846, 2 conclusion}
{0 0.05259, 1 0.03077, 2 conclusion}
{0 0.05182, 1 0.03462, 2 conclusion}
{0 0.02707, 1 0.01923, 2 conclusion}
{0 0.04718, 1 0.03077, 2 conclusion}
{0 0.04254, 1 0.03462, 2 conclusion}
{0 0.04176, 1 0.02308, 2 conclusion}
{0 0.03712, 1 0.02308, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.0379, 1 0.03462, 2 conclusion}
{0 0.04099, 1 0.03077, 2 conclusion}
{0 0.06497, 1 0.06154, 2 conclusion}
{0 0.04795, 1 0.03077, 2 conclusion}
{0 0.03635, 1 0.02692, 2 conclusion}
{0 0.04254, 1 0.03462, 2 conclusion}
{0 0.03944, 1 0.03462, 2 conclusion}
{0 0.04795, 1 0.03846, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.04331, 1 0.03462, 2 conclusion}
{0 0.03403, 1 0.02308, 2 conclusion}
{0 0.02243, 1 0.01538, 2 conclusion}
{0 0.02243, 1 0.01538, 2 conclusion}
{0 0.04331, 1 0.03077, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.04795, 1 0.03846, 2 conclusion}
{0 0.03094, 1 0.01538, 2 conclusion}
{0 0.04408, 1 0.03077, 2 conclusion}
{0 0.02475, 1 0.01538, 2 conclusion}
{0 0.02166, 1 0.01538, 2 conclusion}
{0 0.04718, 1 0.03462, 2 conclusion}
{0 0.0464, 1 0.03846, 2 conclusion}
{0 0.03094, 1 0.03077, 2 conclusion}
{0 0.07579, 1 0.06154, 2 conclusion}
{0 0.0843, 1 0.05385, 2 conclusion}
{0 0.07425, 1 0.06154, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.04022, 1 0.02692, 2 conclusion}
{0 0.06342, 1 0.04231, 2 conclusion}
{0 0.04099, 1 0.03462, 2 conclusion}
{0 0.02707, 1 0.01538, 2 conclusion}
{0 0.04022, 1 0.03077, 2 conclusion}
{0 0.05027, 1 0.05, 2 conclusion}
{0 0.08817, 1 0.07692, 2 conclusion}
{0 0.04795, 1 0.03846, 2 conclusion}
{0 0.0464, 1 0.04231, 2 conclusion}
{0 0.03558, 1 0.02692, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.04331, 1 0.03077, 2 conclusion}
{0 0.03094, 1 0.01923, 2 conclusion}
{0 0.04176, 1 0.05, 2 conclusion}
{0 0.05955, 1 0.03462, 2 conclusion}
{0 0.05182, 1 0.04231, 2 conclusion}
{0 0.07115, 1 0.06154, 2 conclusion}
{0 0.0464, 1 0.02692, 2 conclusion}
{0 0.04718, 1 0.04231, 2 conclusion}
{0 0.04022, 1 0.03077, 2 conclusion}
{0 0.04022, 1 0.03077, 2 conclusion}
{0 0.02939, 1 0.01538, 2 conclusion}
{0 0.04718, 1 0.03077, 2 conclusion}
{0 0.06342, 1 0.04615, 2 conclusion}
{0 0.0611, 1 0.05385, 2 conclusion}
{0 0.05259, 1 0.03462, 2 conclusion}
{0 0.03326, 1 0.02308, 2 conclusion}
{0 0.05182, 1 0.03462, 2 conclusion}
{0 0.03635, 1 0.03077, 2 conclusion}
{0 0.04718, 1 0.02308, 2 conclusion}
{0 0.03944, 1 0.03462, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.03094, 1 0.03077, 2 conclusion}
{0 0.03867, 1 0.02692, 2 conclusion}
{0 0.04718, 1 0.03077, 2 conclusion}
{0 0.03635, 1 0.03077, 2 conclusion}
{0 0.04254, 1 0.03077, 2 conclusion}
{0 0.04795, 1 0.02692, 2 conclusion}
{0 0.05182, 1 0.05, 2 conclusion}
{0 0.04254, 1 0.03077, 2 conclusion}
{0 0.03094, 1 0.01538, 2 conclusion}
{0 0.03712, 1 0.03077, 2 conclusion}
{0 0.06497, 1 0.06154, 2 conclusion}
{0 0.03635, 1 0.03077, 2 conclusion}
{0 0.0495, 1 0.03077, 2 conclusion}
{0 0.04176, 1 0.03077, 2 conclusion}
{0 0.03867, 1 0.02692, 2 conclusion}
{0 0.04718, 1 0.04615, 2 conclusion}
{0 0.02552, 1 0.02692, 2 conclusion}
{0 0.04022, 1 0.02692, 2 conclusion}
{0 0.03171, 1 0.03077, 2 conclusion}
{0 0.0464, 1 0.02692, 2 conclusion}
{0 0.03171, 1 0.03077, 2 conclusion}
{0 0.04254, 1 0.02692, 2 conclusion}
{0 0.02552, 1 0.02692, 2 conclusion}
{0 0.03094, 1 0.02308, 2 conclusion}
{0 0.03403, 1 0.02692, 2 conclusion}
{0 0.04718, 1 0.03077, 2 conclusion}
{0 0.02088, 1 0.01538, 2 conclusion}
{0 0.04254, 1 0.03846, 2 conclusion}
{0 0.04099, 1 0.03077, 2 conclusion}
{0 0.04408, 1 0.02692, 2 conclusion}
{0 0.0464, 1 0.03846, 2 conclusion}
{0 0.03635, 1 0.03462, 2 conclusion}
{0 0.04795, 1 0.03077, 2 conclusion}
{0 0.02939, 1 0.02308, 2 conclusion}
{0 0.03326, 1 0.02308, 2 conclusion}
{0 0.0495, 1 0.03846, 2 conclusion}
{0 0.03867, 1 0.03077, 2 conclusion}
{0 0.04099, 1 0.03462, 2 conclusion}
{0 0.04563, 1 0.03846, 2 conclusion}
{0 0.04022, 1 0.04231, 2 conclusion}
{0 0.03944, 1 0.03846, 2 conclusion}
{0 0.04331, 1 0.03077, 2 conclusion}
{0 0.02784, 1 0.01923, 2 conclusion}
{0 0.04486, 1 0.03462, 2 conclusion}
{0 0.08817, 1 0.07692, 2 conclusion}
{0 0.05104, 1 0.03462, 2 conclusion}
{0 0.04254, 1 0.02308, 2 conclusion}
{0 0.03944, 1 0.02308, 2 conclusion}
{0 0.04099, 1 0.03846, 2 conclusion}
{0 0.0464, 1 0.04231, 2 conclusion}
{0 0.04563, 1 0.03462, 2 conclusion}
{0 0.04563, 1 0.02692, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.04486, 1 0.04231, 2 conclusion}
{0 0.06497, 1 0.06923, 2 conclusion}
{0 0.04718, 1 0.03846, 2 conclusion}
{0 0.04718, 1 0.03846, 2 conclusion}
{0 0.06883, 1 0.05385, 2 conclusion}
{0 0.04099, 1 0.03846, 2 conclusion}
{0 0.05182, 1 0.03462, 2 conclusion}
{0 0.04331, 1 0.02692, 2 conclusion}
{0 0.04254, 1 0.02308, 2 conclusion}
{0 0.03635, 1 0.03462, 2 conclusion}
{0 0.04099, 1 0.02692, 2 conclusion}
{0 0.07347, 1 0.05769, 2 conclusion}
{0 0.01933, 1 0.01923, 2 conclusion}
{0 0.03248, 1 0.01923, 2 conclusion}
{0 0.03944, 1 0.02692, 2 conclusion}
{0 0.03635, 1 0.02308, 2 conclusion}
{0 0.04718, 1 0.03846, 2 conclusion}
{0 0.05259, 1 0.03462, 2 conclusion}
{0 0.04408, 1 0.05385, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.04872, 1 0.03846, 2 conclusion}
{0 0.04254, 1 0.03462, 2 conclusion}
{0 0.05414, 1 0.04615, 2 conclusion}
{0 0.04718, 1 0.04615, 2 conclusion}
{0 0.03712, 1 0.02692, 2 conclusion}
{0 0.0464, 1 0.03846, 2 conclusion}
{0 0.02784, 1 0.02308, 2 conclusion}
{0 0.05336, 1 0.04231, 2 conclusion}
{0 0.04408, 1 0.03846, 2 conclusion}
{0 0.04408, 1 0.03077, 2 conclusion}
{0 0.0464, 1 0.04231, 2 conclusion}
{0 0.0379, 1 0.03077, 2 conclusion}
{0 0.04176, 1 0.03077, 2 conclusion}
{0 0.03944, 1 0.02308, 2 conclusion}
{0 0.03326, 1 0.02692, 2 conclusion}
{0 0.0348, 1 0.02692, 2 conclusion}
{0 0.06883, 1 0.05385, 2 conclusion}
{0 0.02398, 1 0.02308, 2 conclusion}
{0 0.0379, 1 0.01923, 2 conclusion}
{0 0.03403, 1 0.02692, 2 conclusion}
{0 0.04563, 1 0.02692, 2 conclusion}
{0 0.04795, 1 0.03077, 2 conclusion}
{0 0.04408, 1 0.03077, 2 conclusion}
{0 0.05027, 1 0.03077, 2 conclusion}
{0 0.05027, 1 0.04231, 2 conclusion}
{0 0.04408, 1 0.04615, 2 conclusion}
{0 0.0379, 1 0.02308, 2 conclusion}
{0 0.0495, 1 0.04231, 2 conclusion}
{0 0.03712, 1 0.02308, 2 conclusion}
{0 0.04718, 1 0.03462, 2 conclusion}
{0 0.03635, 1 0.01923, 2 conclusion}
{0 0.04254, 1 0.03462, 2 conclusion}
{0 0.0464, 1 0.02692, 2 conclusion}
{0 0.08585, 1 0.06923, 2 conclusion}
{0 0.05414, 1 0.03462, 2 conclusion}
{0 0.04254, 1 0.03077, 2 conclusion}
{0 0.03867, 1 0.02308, 2 conclusion}
{0 0.04176, 1 0.03462, 2 conclusion}
{0 0.05336, 1 0.04231, 2 conclusion}
{0 0.03171, 1 0.02692, 2 conclusion}
{0 0.04408, 1 0.03462, 2 conclusion}
{0 0.03016, 1 0.01923, 2 conclusion}
{0 0.03712, 1 0.03462, 2 conclusion}
{0 0.03094, 1 0.02308, 2 conclusion}
{0 0.03712, 1 0.02692, 2 conclusion}
{0 0.0348, 1 0.02692, 2 conclusion}
{0 0.04795, 1 0.04231, 2 conclusion}
{0 0.05723, 1 0.03846, 2 conclusion}
{0 0.05182, 1 0.05, 2 conclusion}
{0 0.03867, 1 0.01923, 2 conclusion}
{0 0.03635, 1 0.03462, 2 conclusion}
{0 0.04176, 1 0.03462, 2 conclusion}
{0 0.05182, 1 0.05385, 2 conclusion}
{0 0.05259, 1 0.03846, 2 conclusion}
{0 0.05104, 1 0.04231, 2 conclusion}
{0 0.07115, 1 0.07308, 2 conclusion}
{0 0.03712, 1 0.03077, 2 conclusion}
{0 0.0379, 1 0.02692, 2 conclusion}
{0 0.04563, 1 0.03462, 2 conclusion}
{0 0.04563, 1 0.03462, 2 conclusion}
{0 0.04486, 1 0.03462, 2 conclusion}
{0 0.03635, 1 0.03077, 2 conclusion}
{0 0.08198, 1 0.06923, 2 conclusion}
{0 0.05336, 1 0.04231, 2 conclusion}
{0 0.03016, 1 0.01538, 2 conclusion}
{0 0.04795, 1 0.04231, 2 conclusion}
{0 0.05104, 1 0.03077, 2 conclusion}
{0 0.0464, 1 0.05, 2 conclusion}
{0 0.08198, 1 0.06538, 2 conclusion}
{0 0.02243, 1 0.01538, 2 conclusion}
{0 0.04795, 1 0.05, 2 conclusion}
{0 0.04872, 1 0.02692, 2 conclusion}
{0 0.03248, 1 0.02308, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.03944, 1 0.02692, 2 conclusion}
{0 0.06651, 1 0.05385, 2 conclusion}
{0 0.05259, 1 0.03077, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.04718, 1 0.03846, 2 conclusion}
{0 0.04408, 1 0.04231, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.04331, 1 0.03462, 2 conclusion}
{0 0.0379, 1 0.02692, 2 conclusion}
{0 0.0495, 1 0.03077, 2 conclusion}
{0 0.05878, 1 0.05769, 2 conclusion}
{0 0.04331, 1 0.04231, 2 conclusion}
{0 0.04408, 1 0.03077, 2 conclusion}
{0 0.03635, 1 0.03077, 2 conclusion}
{0 0.03016, 1 0.01923, 2 conclusion}
{0 0.04331, 1 0.03462, 2 conclusion}
{0 0.03326, 1 0.02692, 2 conclusion}
{0 0.01315, 1 0.01154, 2 conclusion}
{0 0.05336, 1 0.03462, 2 conclusion}
{0 0.03558, 1 0.03462, 2 conclusion}
{0 0.04408, 1 0.02692, 2 conclusion}
{0 0.05259, 1 0.05385, 2 conclusion}
{0 0.03944, 1 0.03077, 2 conclusion}
{0 0.04486, 1 0.02692, 2 conclusion}
{0 0.03944, 1 0.04615, 2 conclusion}
{0 0.04563, 1 0.04615, 2 conclusion}
{0 0.04486, 1 0.02692, 2 conclusion}
{0 0.08585, 1 0.06923, 2 conclusion}
{0 0.0348, 1 0.02308, 2 conclusion}
{0 0.05646, 1 0.05, 2 conclusion}
{0 0.0379, 1 0.03462, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.04486, 1 0.02692, 2 conclusion}
{0 0.03635, 1 0.01923, 2 conclusion}
{0 0.04486, 1 0.04615, 2 conclusion}
{0 0.05336, 1 0.04231, 2 conclusion}
{0 0.04022, 1 0.03462, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.03403, 1 0.02692, 2 conclusion}
{0 0.03558, 1 0.02692, 2 conclusion}
{0 0.04795, 1 0.03846, 2 conclusion}
{0 0.04563, 1 0.04231, 2 conclusion}
{0 0.05259, 1 0.04231, 2 conclusion}
{0 0.05182, 1 0.03846, 2 conclusion}
{0 0.05414, 1 0.05385, 2 conclusion}
{0 0.06265, 1 0.04615, 2 conclusion}
{0 0.05182, 1 0.05385, 2 conclusion}
{0 0.04486, 1 0.02692, 2 conclusion}
{0 0.04022, 1 0.02692, 2 conclusion}
{0 0.0495, 1 0.02692, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.04795, 1 0.04615, 2 conclusion}
{0 0.04022, 1 0.03846, 2 conclusion}
{0 0.05027, 1 0.03846, 2 conclusion}
{0 0.05646, 1 0.03462, 2 conclusion}
{0 0.03248, 1 0.01923, 2 conclusion}
{0 0.03944, 1 0.01923, 2 conclusion}
{0 0.0611, 1 0.05, 2 conclusion}
{0 0.0495, 1 0.03846, 2 conclusion}
{0 0.02939, 1 0.01923, 2 conclusion}
{0 0.04099, 1 0.03077, 2 conclusion}
{0 0.04563, 1 0.02692, 2 conclusion}
{0 0.04254, 1 0.02308, 2 conclusion}
{0 0.05723, 1 0.05, 2 conclusion}
{0 0.04872, 1 0.02308, 2 conclusion}
{0 0.0495, 1 0.03077, 2 conclusion}
{0 0.02862, 1 0.02308, 2 conclusion}
{0 0.04331, 1 0.03077, 2 conclusion}
{0 0.02939, 1 0.03077, 2 conclusion}
{0 0.05027, 1 0.04231, 2 conclusion}
{0 0.04563, 1 0.03077, 2 conclusion}
{0 0.0348, 1 0.03462, 2 conclusion}
{0 0.05568, 1 0.03846, 2 conclusion}
{0 0.0379, 1 0.02308, 2 conclusion}
{0 0.03867, 1 0.02692, 2 conclusion}
{0 0.04718, 1 0.03462, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.03867, 1 0.02308, 2 conclusion}
{0 0.0495, 1 0.03462, 2 conclusion}
{0 0.03867, 1 0.03462, 2 conclusion}
{0 0.04022, 1 0.03846, 2 conclusion}
{0 0.04795, 1 0.03846, 2 conclusion}
{0 0.04022, 1 0.03077, 2 conclusion}
{0 0.04563, 1 0.04231, 2 conclusion}
{0 0.03171, 1 0.02308, 2 conclusion}
{0 0.04022, 1 0.03077, 2 conclusion}
{0 0.03248, 1 0.03462, 2 conclusion}
{0 0.04176, 1 0.03077, 2 conclusion}
{0 0.03016, 1 0.01923, 2 conclusion}
{0 0.06883, 1 0.05385, 2 conclusion}
{0 0.03944, 1 0.02692, 2 conclusion}
{0 0.03558, 1 0.03077, 2 conclusion}
{0 0.04331, 1 0.02308, 2 conclusion}
{0 0.03944, 1 0.03462, 2 conclusion}
{0 0.03944, 1 0.01923, 2 conclusion}
{0 0.0495, 1 0.02692, 2 conclusion}
{0 0.04718, 1 0.03846, 2 conclusion}
{0 0.0379, 1 0.02692, 2 conclusion}
{0 0.03867, 1 0.02308, 2 conclusion}
{0 0.03944, 1 0.02692, 2 conclusion}
{0 0.04563, 1 0.04231, 2 conclusion}
{0 0.0495, 1 0.03077, 2 conclusion}
{0 0.04022, 1 0.02308, 2 conclusion}
{0 0.05336, 1 0.03462, 2 conclusion}
{0 0.04795, 1 0.04231, 2 conclusion}
{0 0.0495, 1 0.03462, 2 conclusion}
{0 0.0495, 1 0.03846, 2 conclusion}
{0 0.04486, 1 0.04231, 2 conclusion}
{0 0.05336, 1 0.03846, 2 conclusion}
{0 0.04795, 1 0.02692, 2 conclusion}
{0 0.04872, 1 0.04231, 2 conclusion}
{0 0.04022, 1 0.03077, 2 conclusion}
{0 0.04099, 1 0.03077, 2 conclusion}
{0 0.07502, 1 0.06538, 2 conclusion}
{0 0.04408, 1 0.04615, 2 conclusion}
{0 0.03944, 1 0.01923, 2 conclusion}
{0 0.03944, 1 0.03462, 2 conclusion}
{0 0.05491, 1 0.03077, 2 conclusion}
{0 0.0263, 1 0.02308, 2 conclusion}
{0 0.04176, 1 0.03462, 2 conclusion}
{0 0.05414, 1 0.03846, 2 conclusion}
{0 0.0727, 1 0.05769, 2 conclusion}
{0 0.03171, 1 0.02692, 2 conclusion}
{0 0.03635, 1 0.02692, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.04331, 1 0.02692, 2 conclusion}
{0 0.04176, 1 0.02308, 2 conclusion}
{0 0.03558, 1 0.03077, 2 conclusion}
{0 0.03712, 1 0.02692, 2 conclusion}
{0 0.03016, 1 0.01923, 2 conclusion}
{0 0.04176, 1 0.03077, 2 conclusion}
{0 0.03944, 1 0.03846, 2 conclusion}
{0 0.0495, 1 0.03462, 2 conclusion}
{0 0.05568, 1 0.05, 2 conclusion}
{0 0.05027, 1 0.03077, 2 conclusion}
{0 0.04486, 1 0.03462, 2 conclusion}
{0 0.02398, 1 0.01154, 2 conclusion}
{0 0.0464, 1 0.03846, 2 conclusion}
{0 0.03867, 1 0.03077, 2 conclusion}
{0 0.04176, 1 0.02308, 2 conclusion}
{0 0.05414, 1 0.03846, 2 conclusion}
{0 0.03094, 1 0.03077, 2 conclusion}
{0 0.03944, 1 0.04615, 2 conclusion}
{0 0.05259, 1 0.03462, 2 conclusion}
{0 0.04254, 1 0.02692, 2 conclusion}
{0 0.0495, 1 0.02692, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.04408, 1 0.02692, 2 conclusion}
{0 0.0611, 1 0.04615, 2 conclusion}
{0 0.0232, 1 0.02692, 2 conclusion}
{0 0.04795, 1 0.03077, 2 conclusion}
{0 0.04176, 1 0.03077, 2 conclusion}
{0 0.04022, 1 0.03077, 2 conclusion}
{0 0.03944, 1 0.03462, 2 conclusion}
{0 0.0379, 1 0.01923, 2 conclusion}
{0 0.03558, 1 0.02308, 2 conclusion}
{0 0.05414, 1 0.05769, 2 conclusion}
{0 0.04176, 1 0.03077, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.03712, 1 0.03462, 2 conclusion}
{0 0.04408, 1 0.03077, 2 conclusion}
{0 0.04254, 1 0.03462, 2 conclusion}
{0 0.04331, 1 0.03462, 2 conclusion}
{0 0.04563, 1 0.04615, 2 conclusion}
{0 0.02862, 1 0.01538, 2 conclusion}
{0 0.05336, 1 0.04231, 2 conclusion}
{0 0.04099, 1 0.03077, 2 conclusion}
{0 0.04872, 1 0.03846, 2 conclusion}
{0 0.0379, 1 0.03462, 2 conclusion}
{0 0.04563, 1 0.04615, 2 conclusion}
{0 0.06187, 1 0.05769, 2 conclusion}
{0 0.05027, 1 0.04615, 2 conclusion}
{0 0.04331, 1 0.03846, 2 conclusion}
{0 0.04099, 1 0.03462, 2 conclusion}
{0 0.0464, 1 0.04615, 2 conclusion}
{0 0.05491, 1 0.03462, 2 conclusion}
{0 0.04254, 1 0.03846, 2 conclusion}
{0 0.04718, 1 0.02308, 2 conclusion}
{0 0.03944, 1 0.03077, 2 conclusion}
{0 0.05104, 1 0.06154, 2 conclusion}
{0 0.0379, 1 0.04615, 2 conclusion}
{0 0.02707, 1 0.01923, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.04176, 1 0.02308, 2 conclusion}
{0 0.04331, 1 0.03846, 2 conclusion}
{0 0.03558, 1 0.04615, 2 conclusion}
{0 0.03171, 1 0.02308, 2 conclusion}
{0 0.04872, 1 0.03846, 2 conclusion}
{0 0.03867, 1 0.03846, 2 conclusion}
{0 0.06497, 1 0.05, 2 conclusion}
{0 0.05955, 1 0.05, 2 conclusion}
{0 0.0379, 1 0.03462, 2 conclusion}
{0 0.05259, 1 0.03846, 2 conclusion}
{0 0.05568, 1 0.05769, 2 conclusion}
{0 0.04486, 1 0.04615, 2 conclusion}
{0 0.04099, 1 0.03846, 2 conclusion}
{0 0.04718, 1 0.03077, 2 conclusion}
{0 0.04872, 1 0.03077, 2 conclusion}
{0 0.03712, 1 0.02692, 2 conclusion}
{0 0.04022, 1 0.03846, 2 conclusion}
{0 0.03944, 1 0.03462, 2 conclusion}
{0 0.03403, 1 0.02308, 2 conclusion}
{0 0.06419, 1 0.05769, 2 conclusion}
{0 0.05646, 1 0.03462, 2 conclusion}
{0 0.03635, 1 0.02692, 2 conclusion}
{0 0.04795, 1 0.04231, 2 conclusion}
{0 0.09822, 1 0.06923, 2 conclusion}
{0 0.03248, 1 0.01923, 2 conclusion}
{0 0.12606, 1 0.11154, 2 conclusion}
{0 0.0495, 1 0.02308, 2 conclusion}
{0 0.05414, 1 0.05385, 2 conclusion}
{0 0.06961, 1 0.05385, 2 conclusion}
{0 0.03016, 1 0.01923, 2 conclusion}
{0 0.04408, 1 0.03462, 2 conclusion}
{0 0.04331, 1 0.04231, 2 conclusion}
{0 0.0464, 1 0.03462, 2 conclusion}
{0 0.05027, 1 0.05, 2 conclusion}
{0 0.04872, 1 0.03846, 2 conclusion}
{0 0.04872, 1 0.03846, 2 conclusion}
{0 0.05646, 1 0.05, 2 conclusion}
{0 0.0464, 1 0.05, 2 conclusion}
{0 0.03326, 1 0.02308, 2 conclusion}
{0 0.04176, 1 0.03462, 2 conclusion}
{0 0.03558, 1 0.02692, 2 conclusion}
{0 0.05027, 1 0.03462, 2 conclusion}
{0 0.03326, 1 0.02308, 2 conclusion}
{0 0.04795, 1 0.05385, 2 conclusion}
{0 0.04254, 1 0.04231, 2 conclusion}
{0 0.04795, 1 0.04615, 2 conclusion}
{0 0.04718, 1 0.03462, 2 conclusion}
{0 0.04331, 1 0.05, 2 conclusion}
{0 0.04563, 1 0.04231, 2 conclusion}
{0 0.02939, 1 0.03077, 2 conclusion}
{0 0.03635, 1 0.02308, 2 conclusion}
{0 0.04331, 1 0.03077, 2 conclusion}
{0 0.04331, 1 0.03846, 2 conclusion}
{0 0.04408, 1 0.03077, 2 conclusion}
{0 0.0464, 1 0.03077, 2 conclusion}
{0 0.03248, 1 0.03077, 2 conclusion}
{0 0.0611, 1 0.05, 2 conclusion}
{0 0.02552, 1 0.02308, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.06265, 1 0.04615, 2 conclusion}
{0 0.04408, 1 0.02692, 2 conclusion}
{0 0.05491, 1 0.02692, 2 conclusion}
{0 0.03867, 1 0.03462, 2 conclusion}
{0 0.05646, 1 0.05, 2 conclusion}
{0 0.02862, 1 0.01154, 2 conclusion}
{0 0.04099, 1 0.02692, 2 conclusion}
{0 0.12065, 1 0.1, 2 conclusion}
{0 0.08353, 1 0.05769, 2 conclusion}
{0 0.05027, 1 0.04231, 2 conclusion}
{0 0.05259, 1 0.04615, 2 conclusion}
{0 0.04254, 1 0.03846, 2 conclusion}
{0 0.03171, 1 0.02692, 2 conclusion}
{0 0.02862, 1 0.02692, 2 conclusion}
{0 0.04872, 1 0.04615, 2 conclusion}
{0 0.05027, 1 0.03846, 2 conclusion}
{0 0.03867, 1 0.02692, 2 conclusion}
{0 0.04099, 1 0.03846, 2 conclusion}
{0 0.0379, 1 0.02692, 2 conclusion}
{0 0.05027, 1 0.03077, 2 conclusion}
{0 0.0464, 1 0.03846, 2 conclusion}
{0 0.04563, 1 0.03077, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.04718, 1 0.03077, 2 conclusion}
{0 0.0464, 1 0.03846, 2 conclusion}
{0 0.0495, 1 0.03846, 2 conclusion}
{0 0.04486, 1 0.03077, 2 conclusion}
{0 0.08353, 1 0.06538, 2 conclusion}
{0 0.04254, 1 0.03846, 2 conclusion}
{0 0.04176, 1 0.03462, 2 conclusion}
{0 0.05414, 1 0.04231, 2 conclusion}
{0 0.05259, 1 0.04231, 2 conclusion}
{0 0.03712, 1 0.03077, 2 conclusion}
{0 0.02784, 1 0.01538, 2 conclusion}
{0 0.04563, 1 0.03077, 2 conclusion}
{0 0.0611, 1 0.05385, 2 conclusion}
{0 0.04795, 1 0.04231, 2 conclusion}
{0 0.0495, 1 0.02692, 2 conclusion}
{0 0.06651, 1 0.04615, 2 conclusion}
{0 0.03094, 1 0.02692, 2 conclusion}
{0 0.05259, 1 0.03462, 2 conclusion}
{0 0.04176, 1 0.03462, 2 conclusion}
{0 0.05336, 1 0.03462, 2 conclusion}
{0 0.04408, 1 0.03077, 2 conclusion}
{0 0.04176, 1 0.03462, 2 conclusion}
{0 0.05104, 1 0.03462, 2 conclusion}
{0 0.04176, 1 0.04231, 2 conclusion}
{0 0.04563, 1 0.05, 2 conclusion}
{0 0.03094, 1 0.01538, 2 conclusion}
{0 0.03016, 1 0.01538, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.0495, 1 0.03077, 2 conclusion}
{0 0.03867, 1 0.03462, 2 conclusion}
{0 0.04099, 1 0.02308, 2 conclusion}
{0 0.0379, 1 0.03077, 2 conclusion}
{0 0.06651, 1 0.05385, 2 conclusion}
{0 0.0379, 1 0.03077, 2 conclusion}
{0 0.04022, 1 0.02692, 2 conclusion}
{0 0.04795, 1 0.04231, 2 conclusion}
{0 0.03558, 1 0.02308, 2 conclusion}
{0 0.03326, 1 0.02308, 2 conclusion}
{0 0.04563, 1 0.03462, 2 conclusion}
{0 0.0263, 1 0.01923, 2 conclusion}
{0 0.05955, 1 0.05385, 2 conclusion}
{0 0.03635, 1 0.03846, 2 conclusion}
{0 0.03248, 1 0.02308, 2 conclusion}
{0 0.03403, 1 0.02692, 2 conclusion}
{0 0.0348, 1 0.02692, 2 conclusion}
{0 0.12374, 1 0.11154, 2 conclusion}
{0 0.03867, 1 0.03462, 2 conclusion}
{0 0.06419, 1 0.04615, 2 conclusion}
{0 0.04176, 1 0.02692, 2 conclusion}
{0 0.04872, 1 0.02692, 2 conclusion}
{0 0.04563, 1 0.04231, 2 conclusion}
{0 0.04254, 1 0.03462, 2 conclusion}
{0 0.04718, 1 0.03846, 2 conclusion}
{0 0.03326, 1 0.02308, 2 conclusion}
{0 0.03094, 1 0.02692, 2 conclusion}
{0 0.0348, 1 0.04231, 2 conclusion}
{0 0.03944, 1 0.02692, 2 conclusion}
{0 0.0263, 1 0.02308, 2 conclusion}
{0 0.04022, 1 0.02308, 2 conclusion}
{0 0.03403, 1 0.02308, 2 conclusion}
{0 0.03944, 1 0.01923, 2 conclusion}
{0 0.04718, 1 0.03077, 2 conclusion}
{0 0.04718, 1 0.03846, 2 conclusion}
{0 0.0464, 1 0.04615, 2 conclusion}
{0 0.04254, 1 0.03846, 2 conclusion}
{0 0.04486, 1 0.03846, 2 conclusion}
{0 0.03248, 1 0.02692, 2 conclusion}
