['GOVERNMENT ORDERS'], 312963
['COMPENSATION FOR RABIES-INFECTED ANIMALS, QUEBEC'], 1
['NEWFOUNDLAND TRANSPORTATION CO.-SUBSIDY PAYMENTS'], 1
['AMENDMENT TO EXTEND TIME FOR RE-ESTABLISHMENT CREDIT'], 1
['FARM CREDIT ACT LOANS'], 1
['ALLOWANCES UNDER WAR VETERANS ACT'], 1
['FEDERAL BUILDING, BROCKVILLE'], 1
['FORESTERS MEETING, MINNEAPOLIS    ADDRESS BY CANADIAN REPRESENTATIVE'], 1
['PREVAILING RATES OF PAY, NATIONAL DEFENCE, TORONTO'], 1
['STATEMENT ON ACTION TO REDUCE PRICES'], 1
['NEGOTIATIONS WITH COMMUNIST'], 1
['NORTH SYDNEY'], 1
['INVESTIGATION, DOIG RIVER INDIAN SCHOOL'], 1
['MACKENZIE DISTRICT INDIANS'], 1
['WOOD ISLAND HARBOUR ENTRANCE, P.E.I.'], 1
['WHEAT SALES TO CHINA RESOURCES COMPANY'], 1
['POST OFFICE BUILDING, DRYDEN, ONT.'], 1
['SALE OF OLD RAILS BY C.N.R.'], 1
['C.N.R. PURCHASE OF P.G.E. RAILWAY'], 1
['PERSONNEL'], 1
['OTTAWA-DISPOSAL OP CROWN LAND'], 1
['*AVRO STEEL OPERATIONS, SYDNEY, N.S.'], 1
['MR. GODFREY, VANCOUVER'], 1
['PUBLIC WORKS SHIPS AND DREDGES, B.C.'], 1
['* PICKET LINE CROSSINGS BY FEDERAL VEHICLES, B.C.'], 1
['FEDERAL WORK PROJECTS, NORTHWESTERN QUEBEC'], 1
['CLEANING OPERATIONS, VILLENEUVE AND CHAPLEAU COUNTIES, QUEBEC'], 1
['WHARF CONSTRUCTION AND CLEANING OPERATIONS, MACAMIC LAKE, QUE.'], 1
['* ATLANTIC CITIZENS CONVENTION, PARIS'], 1
['FORESTRY AGREEMENTS, QUEBEC'], 1
['RETENTION OF BENEFITS DURING CIVIL DEFENCE COURSE'], 1
['LIGHTHOUSE REPLACEMENT, YARMOUTH, N.S.'], 1
['GREETINGS ON ANNIVERSARY OF PATRON SAINT OF WALES'], 1
['ADOPTION OF REPORT OF CIVIL SERVICE COMMISSION'], 1
['REQUEST FOR POLICY CHANGE'], 1
['CANADIAN EMBASSY IN FRANCE'], 1
['APPLICATIONS FOR SUMMER EMPLOYMENT, COMPETITION 62-50'], 1
['HALIFAX TELEVISION PROGRAM &quot;YOUTH WANTS TO KNOW&quot;'], 1
['RAILWAYS. AIR LINES AND SHIPPING ESTABLISHMENT OP COMMITTEE ON RAILWAYS, AIR LINES AND SHIPPING OWNED AND CONTROLLED BY THE GOVERNMENT'], 1
['C.M.H.C.-REPORTED RENT INCREASES TO SENIOR CITIZENS'], 1
['AMENDMENT TO PROVIDE FOR ADDITIONAL ONTARIO JUDGES'], 1
['ARCTIC ISLANDS-REPORTED SELECTION OF LANDING STRIPS BY U.S.'], 1
['CHAMPLAIN WATERWAY'], 1
['RAILWAYS, CANALS AND TELEGRAPH LINES CONCURRENCE IN FOURTH REPORT OF STANDING COMMITTEE'], 1
['REQUEST FOR TABLING OF CANADIAN ECONOMIC OUTLOOK, 1962'], 1
['INSTRUCTIONS RESPECTING PRINTING OF BILL OF RIGHTS'], 1
['CASTLE HILL RESTORATION, PLACENTIA, NFLD.'], 1
['ANNUAL HOLIDAYS FOR GOVERNMENT ANNUITIES REPRESENTATIVES'], 1
['CANADA SECURITY ASSURANCE COMPANY'], 1
['PRESENCE IN GALLERY OF ST. LAWRENCE UNIVERSITY STUDENTS'], 1
['POLARIS PIPE LINES'], 1
['RELIANCE INSURANCE COMPANY OF CANADA'], 1
['I9S2'], 1
['ANNOUNCEMENT OF ASSISTANCE TO PROVINCIAL'], 1
['ANNOUNCEMENT OF CHANGES AND APPOINTMENTS'], 1
['PERMANENT LIST OF VOTERS'], 1
['TITANIA ELECTRIC CORPORATION OF CANADA'], 1
['SOCIAL CENTRE FOR INDIANS, VANCOUVER'], 1
['CORRESPONDENCE WITH ASSOCIATION OF UNIVERSITY TEACHERS'], 1
['CANADIAN TRADE POLICY WITH U.K.'], 1
['REPORTED REACTION OF DIRECTORS TO REAPPOINTMENT OF PRESIDENT'], 1
['COLLECTION OF OVERPAYMENTS TO CHAR STAFF'], 1
['CANADIAN DEEP SEA MERCHANT MARINE'], 1
['CAPITAL GAINS TAX'], 1
['SALE TO ISRAEL BY AUTOMATIC ELECTRIC CO.'], 1
['ASSISTANCE TO EXPORT MANUFACTURERS'], 1
['RAPESEED MEAL EXPORTS'], 1
['MANUFACTURING AS PERCENTAGE OF TOTAL PRODUCTION'], 1
['PARKING PROVISIONS, C.M.H.C. HOUSES'], 1
['WHEAT SHIPMENTS THROUGH CHURCHILL'], 1
['QUESTION PASSED AS ORDER RETURN'], 1
['REQUEST FOR TRANSLATION OF FRENCH SIGN'], 1
['STATEMENT OF RETURNS TABLED AND OUTSTANDING'], 1
['SUPPLEMENTARY ESTIMATES, 1963-64'], 1
['INQUIRY AS TO PROGRESS OF CONSTRUCTION PROGRAM'], 1
['TAXABILITY OF $500 GRANT FOR WINTER HOUSE CONSTRUCTION'], 1
['REPORTED INCREASE IN IMPORT QUOTAS FOR U.S. TURKEYS'], 1
['$1,911,117.  SWORDFISH  CONSUMPTION BY ARMED FORCES'], 1
['CONSTRUCTION OF PENAL INSTITUTION, YUKON TERRITORY'], 1
['CORPORATION EARNINGS AND PROFITS'], 1
['SUPERINTENDENT, P.E.I. NATIONAL PARK'], 1
['VISITORS TO LOWER FORT GARRY, MAN.'], 1
['LOWER FORT GARRY, MAN., GUIDES'], 1
['LOWER FORT GARRY MUSEUM BUILDING'], 1
['LOWER FORT GARRY, MAN.  LAND PURCHASES'], 1
['FEDERAL EXPENDITURES, LOWER FORT GARRY, MAN.'], 1
['FOREIGN OWNERSHIP OF PRIVATE TELEVISION STATIONS'], 1
['PERSONNEL OF TELEVISION STATION CKLW-T.V., WINDSOR, ONT.'], 1
['DOCUMENTARY FILM ON NATIONAL PARKS'], 1
['* SQUID BAIT, NEWFOUNDLAND'], 1
['IMPORTS FROM BULGARIA'], 1
['FEDERAL BUILDINGS ON INDIAN RESERVES, MANITOBA'], 1
['MAYO, Y.T., AIRPORT IMPROVEMENT'], 1
['SKIM MILK'], 1
['COMMODITIES TO BE TAKEN FROM RUSSIA IN EXCHANGE'], 1
['CENTRAL MORTGAGE AND HOUSING CORPORATION HOUSING PROJECTS'], 1
['SUPPLIES OP FEED GRAIN FOR EASTERN FARMERS'], 1
['TELEVISION STATION CJOH'], 1
['NATIONAL MUSEUM EMPLOYEES NOT CANADIANS'], 1
['PENSION ADJUSTMENTS FOR RETIRED PUBLIC SERVANTS'], 1
['CORRESPONDENCE WITH ROSAIRE ANCTIL, STE. ANNE DE LA POCATIERE, QUE.'], 1
['DOMINION-PROVINCIAL CONFERENCE CONSIDERATION OF SECOND TRANS-CANADA HIGHWAY'], 1
['INQUIRY AS TO REPLACEMENT OF DIRECTOR'], 1
['ANNOUNCEMENT OF APPOINTMENT OF DIRECTOR OF HUMAN HISTORY BRANCH'], 1
['MUNICIPAL LOAN FUND'], 1
['ENGLISH DEBATES'], 1
['BAGOTVILLE, QUE., AIR FORCE BASE'], 1
['CANADIANS IN UNITED STATES'], 1
['FROZEN FOODS'], 1
['WHEAT AGREEMENTS'], 1
['EXPORT CREDITS TO FOREIGN COUNTRIES'], 1
['RESULT OF 1963 ELECTION'], 1
['MCINTYRE PORCUPINE MINES-GOLD MINING ASSISTANCE'], 1
['MEMBERSHIP OF CANADIAN REFINERIES IN INTERNATIONAL COUNCIL'], 1
['DOMINION-PROVINCIAL RELATIONS NOVA SCOTIA  PROTEST RESPECTING OFF-SHORE MINERAL RIGHTS'], 1
['DOMINION-PROVINCIAL CONFERENCE ATTENDANCE OF NORTHWEST TERRITORIES REPRESENTATIVE AS OBSERVER'], 1
['TENDERS TOR RAILWAY MAINTENANCE, CAMP BORDEN'], 1
['N.H.A.  LOANS TO FAMILIES WITH INCOMES UNDER $3,000'], 1
['GRAIN EXPORTS THROUGH CHURCHILL'], 1
['CONSTRUCTION GRANTS FOR FISHING'], 1
['PRESENCE IN GALLERY OF LINDSAY COLLEGIATE STUDENTS'], 1
['PRESENCE IN GALLERY OF NATIVE INDIAN REPRESENTATIVES'], 1
['LEASING OF GOVERNMENT ELEVATOR, PRINCE RUPERT, B.C.'], 1
['CONGRATULATIONS ON INCOME OF WESTERN FARMERS'], 1
['INQUIRY AS TO NEGOTIATIONS WITH COMMONWEALTH COUNTRIES'], 1
['CRITERIA GOVERNING FINANCING UNDER EXPORT CREDITS INSURANCE ACT'], 1
['MINES, FORESTS AND WATERS CONCURRENCE IN FIRST REPORT OF STANDING COMMITTEE'], 1
['RAILWAYS, AIR LINES AND SHIPPING PERSONNEL OF SESSIONAL COMMITTEE'], 1
['PROSTHETIC SERVICES, D.V.A.'], 1
['NATIONAL WAR MEMORIALS'], 1
['NURSING ORDERLIES, D.V.A. HOSPITALS'], 1
['FEDERAL TAX RECEIPTS FROM QUEBEC'], 1
['BUREAU OF STATISTICS FIGURES ON MERCHANDISING VOLUME'], 1
['ARTS, LETTERS AND SCIENCES FILMS    TABLING OF AGREEMENT BETWEEN FRANCE AND CANADA'], 1
['JACQUET RIVER, N.B., POSTMASTER'], 1
['REGULATION OF SUGAR PRICES'], 1
['CHEESE EXPORT SUBSIDY'], 1
['DOMINION-PROVINCIAL AGREEMENT, STEWART-CASSIAR ROAD, B.C.'], 1
['WHEAT BOARD SALES CONTRACTS'], 1
['PURCHASE OF SOUTH AMERICAN RAW SUGAR'], 1
['ORDERS IN COUNCIL RESPECTING IMMIGRATION'], 1
['CORRESPONDENCE FROM AUDITOR GENERAL REGARDING ESTATES'], 1
['INTERVIEWS WITH INMATES, ST. VINCENT DE PAUL PENITENTIARY'], 1
['APPOINTMENT OF ARBITRATOR, B.C. FISHING INDUSTRY'], 1
['QUEBEC-REPORTED REQUEST FOR REPLACEMENT OF EXISTING STRUCTURE'], 1
['AMENDMENT TO REDUCE MAXIMUM INTEREST RATES'], 1
['RAILWAYS, AIR LINES AND SHIPPING CONCURRENCE IN THIRD REPORT    WITHDRAWAL OF MOTION FOR CONCURRENCE IN SECOND REPORT'], 1
['INQUIRY AS TO CONTRACT WITH RHODESIA'], 1
['S932 HOUSE OF COMMONS'], 1
['STATEMENT ON GROUNDING OF CF-100 SQUADRONS'], 1
['STATEMENT OF PRESIDENT RESPECTING CARAVELLE AIRCRAFT'], 1
['PROVISION FOR OFFICE OF REPRESENTATION COMMISSIONER AND READJUSTMENT OF REPRESENTATION'], 1
['DE HAVILLAND COMPANY-CONSTRUCTION OF PLANES FOR T.C.A.'], 1
['DE HAVILLAND COMPANY'], 1
['BRITISH AIRCRAFT CORPORATION'], 1
['TRANSFER OF RURAL MAIL CONTRACT, NORWOOD, ONT.'], 1
['INQUIRY AS TO PAYMENT OF $2 PER BUSHEL'], 1
['DOMINION-PROVINCIAL CONFERENCE TABLING OF COMMUNIQUE BY PRIME MINISTER'], 1
['REPORTED STATEMENT BY MEMBER FOR HALIFAX'], 1
['EXPORT CREDIT INSURANCE'], 1
['MERCY FLIGHTS FROM PRINCE EDWARD ISLAND'], 1
['COMMON CARRIER PIPE LINES'], 1
['PRODUCTION OF GOODS AND SERVICES, ETC.'], 1
['SALES ABROAD BY CHEMICAL COMPANIES'], 1
['INFANT MORTALITY RATE'], 1
['EARNINGS OF MANUFACTURING CORPORATIONS'], 1
['APPOINTMENT OF POSTMASTER, JACQUET RIVER, N.B.'], 1
['EFFECT ON CANADIAN INDUSTRY OF U.S. TARIFF RECLASSIFICATION'], 1
['INQUIRY AS TO FINAL PAYMENT OF 1962-63 CROP'], 1
['DISTRIBUTION OF PROCEEDS OF GRADE EXCESS AND OVERAGE'], 1
['PROCEDURE FOR DEALING WITH GOVERNMENT NOTICES OF MOTIONS'], 1
['UNEMPLOYMENT INSURANCE COMMISSION BOARDS OF REFEREES'], 1
['MR. DENIS  CORRECTION OF STATEMENT MADE EARLIER IN PROCEEDINGS'], 1
['AMENDMENT TO CHANGE NAME OF ELECTORAL DISTRICT'], 1
['AMENDMENTS RESPECTING PARTISAN POLITICAL BROADCAST'], 1
["AMENDMENTS RESPECTING WAGE EARNERS' ASSIGNMENTS"], 1
['LEGISLATION PROVIDING RELIEF AGAINST UNCONSCIONABLE TRANSACTIONS'], 1
['NATIONAL HARBOURS BOARD ACT COASTAL FISHERIES PROTECTION ACT'], 1
['AMENDMENT TO PROVIDE FOR DISCLOSURE OF COST OF CREDIT'], 1
['PROVISION FOR EXTENSION OF FISHING ZONES'], 1
['PROVISION FOR COLLECTIVE BARGAINING AND ARBITRATION'], 1
['AMENDMENT RESPECTING ABANDONED RAILWAY LANDS'], 1
['LEGISLATION TO PERMIT POLITICAL ACTIVITY'], 1
['LEGISLATION TO ESTABLISH HOSPITAL SWEEPSTAKES BOARD'], 1
['DEPARTMENT OF STATE ACT'], 1
['MEASURE TO MODERNIZE DISSOLUTION AND ANNULMENT OF MARRIAGE'], 1
['PROVISION TO REMOVE NECESSITY FOR HOUSE OF COMMONS CONCURRENCE'], 1
['AMENDMENT RESPECTING COUNT OF VOTES AT ADVANCE POLLS'], 1
['AMENDMENT TO REDUCE AGE OF VOTERS'], 1
['AMENDMENTS WITH RESPECT TO POLITICAL PROGRAMS'], 1
['AMENDMENT RESPECTING POSSESSION AND CONSUMPTION OF INTOXICANTS'], 1
['ALLEGED REFUSAL OF CANADIAN NATO DELEGATION TO USE T.C.A.'], 1
['CHURCHILL, MAN.-STATEMENT ON MAINTENANCE OF U.S. AIR BASE'], 1
['CAPE BRETON HIGHLANDS NATIONAL PARK'], 1
['MUNICIPAL DEVELOPMENT AND LOAN BOARD'], 1
['NUNASSIAQ TERRITORY'], 1
['REPORTED LAY-OFFS CAUSED BY STEEL STOCKPILING'], 1
['POSSIBILITY OP IMPORTS FROM CUBA'], 1
['ARTS, LETTERS AND SCIENCES REQUEST FOR INCREASED GRANTS TO UNIVERSITIES'], 1
['SUDBURY, ONT.    REPORTED MOVEMENT OF UNEMPLOYED TO THOMPSON, MAN.'], 1
['ANNOUNCEMENT OF AVAILABILITY OF SEATING PLANS'], 1
['STATEMENT ON PENSION ENTITLEMENT OF SERGEANT LEJA'], 1
['RESEARCH GRANTS TO MEDICAL SCHOOLS'], 1
['REQUEST FOR APPOINTMENT OF DIRECTOR FROM NOVA SCOTIA'], 1
['REPORTED INTENTION TO APPLY TIGHT MONEY POLICY'], 1
['BREAKWATER AND HARBOUR FACILITIES, PORT SIMPSON, B.C.'], 1
['LEGISLATION TO DEAL WITH FRAUDULENT BANKRUPTCIES'], 1
['RAPESEED-STATEMENT ON REQUEST FOR ANNOUNCEMENT OF QUOTAS'], 1
['MR. GREGOIRE-ENGLISH SPEAKING CONDUCTORS ON OTTAWA-MONTREAL TRAIN'], 1
['CONSTRUCTION OF PENAL INSTITUTION, SPRINGHILL, N.S.'], 1
['WHARF CONSTRUCTION, TIDNISH, N.S.'], 1
['WHEAT-ANNOUNCEMENT OF SALE TO HUNGARY'], 1
['MR. KINDT-WINNER OF WORLD FLAX CHAMPIONSHIP'], 1
['COMPENSATION FOR STAFF WITH REGARD TO LATE SITTINGS'], 1
['PRESS RELEASES ON WINTER WORKS IN ENGLISH ONLY'], 1
['ONOFRIO MINAUDO AND GIUSEPPE CATALONOTTE-TABLING OF CORRESPONDENCE'], 1
['DORION COMMISSION-LETTER OF CLARIFICATION BY PRIME MINISTER'], 1
['APPROVAL OF RENEWAL OF AGREEMENT BETWEEN CANADA AND RUSSIA'], 1
['ANNOUNCEMENT OF CHANGES IN PARLIAMENTARY SECRETARIES'], 1
['TRANS-CANADA AIR LINES ACT AMENDMENT RESPECTING NAME OF COMPANY'], 1
['AGRICULTURE REHABILITATION AND DEVELOPMENT ACT'], 1
['PROVISION TO ENABLE CIVIL SERVANTS TO ENGAGE IN POLITICAL ACTIVITIES'], 1
['PROVISION FOR PREFERENCE OF BILINGUAL APPOINTMENTS'], 1
['AMENDMENT TO CHANGE RULE RESPECTING INSANITY'], 1
['AMENDMENTS RESPECTING RAFFLES AND BINGO FOR CHARITABLE PURPOSES'], 1
['PROVISION FOR THREE WEEKS HOLIDAY AFTER FIVE YEARS'], 1
['AMENDMENT RESPECTING PERSONS RECOVERED FROM MENTAL ILLNESS'], 1
['AMENDMENT RESPECTING ADMISSION ON RACIAL GROUNDS'], 1
['AMENDMENT TO CHANGE FORM OF BANK NOTES'], 1
['AMENDMENT TO PROHIBIT CAPTIVE SALES FINANCING'], 1
['AMENDMENT RESPECTING SERVICE IN THE UNITED KINGDOM'], 1
['ESTABLISHMENT OF 40-HOUR WEEK IN FEDERAL UNDERTAKINGS'], 1
['PROVISION FOR RETRAINING AND MOVING COSTS OF DISPLACED EMPLOYEES'], 1
['AMENDMENT RESPECTING DEFINITION OF &quot;BROADCASTING&quot;'], 1
['BAGOTVILLE, QUE.    INCREASE IN STRENGTH OF ESTABLISHMENT'], 1
['STATEMENT ON SUBSIDY ON GRAIN TRANSPORTED BY TRUCK'], 1
['REQUEST FOR OFFICIAL PRECEDENCE LIST OF MINISTERS'], 1
['HAL BANKS CASE'], 1
['REPORTED INQUIRY INTO POLITICAL VIEWS OF STAFF'], 1
['INQUIRY AS TO CHANGES RESPECTING CHARITABLE DONATIONS'], 1
['PRESENTATION RESPECTING FILM INDUSTRY IN CANADA'], 1
['DOMINION-PROVINCIAL RELATIONS CONSIDERATION OF FINANCING OF ACCESS ROADS'], 1
['ROY FABISH'], 1
['CRANBERRY PORTAGE, MAN.  UNNECESSARY EXTENSION OF SCHOOL FACILITIES'], 1
['CEREALS'], 1
['MINISTER AND ONTARIO PREMIER'], 1
['WELCOME TO MEMBER FOR PROVENCHER ON RETURN TO HOUSE'], 1
['&quot;HANSARD&quot; DESIGNATION OF LANGUAGE SPOKEN BY MEMBERS'], 1
['PUBLIC WORKS CONSTRUCTION, CHICOUTIMI COUNTY, QUE.'], 1
['ABOLITION OF DRUG PATENTS'], 1
['BANKRUPTCY PETITIONS, ARMED FORCES PERSONNEL'], 1
['PENSIONS OF RETIRED MILITARY PERSONNEL'], 1
['REDUCTION OF AIR FARES'], 1
['OWNER OF MACDONALD BUILDING, OTTAWA'], 1
['CENTRAL MORTGAGE AND HOUSING FUND'], 1
['MILITIA TRAINING TIME'], 1
['POST OFFICE CONSTRUCTION, COMPTON-FRONTENAC CONSTITUENCY, QUE.'], 1
['FISHERIES BIOLOGICAL STATION, GRAND RAPIDS, MAN.'], 1
['CLOSING OF U.S. REFUELING BASE, R.C.A.F. STATION NAMAO'], 1
['GOLDEN HAWKS ACROBATIC TEAM'], 1
['CLOSING OF RADAR STATIONS, QUEBEC'], 1
['APPLICATION FOR AIRPORT, CHIBOUGAMAU, QUE.'], 1
['POST OFFICE CONSTRUCTION EMPLOYMENT, JOGGINS, N.S.'], 1
['SALE OF LAND AND BUILDINGS, R.C.A.F. STATION, AYLMER, ONT.'], 1
['RURAL MAIL TENDERS, RIVER JOHN, N.S.'], 1
['EFFECT OF WHEAT SALES ON BALANCE OF PAYMENTS'], 1
['FARM MACHINERY EXPORTS TO RED CHINA'], 1
['CONSTRUCTION OF NUCLEAR DETECTION AND REPORTING UNITS'], 1
['COMPOSITION OF COMMITTEE TO STUDY HARMFUL EFFECTS OF DRUGS'], 1
['AMENDMENT TO PREVENT FRAUD IN RETAIL CREDIT TRANSACTIONS'], 1
['TABLING OP REPORT OF SAINT JOHN RIVER BOARD'], 1
['BURROWS-KEEWATIN HOUSING PROJECT, WINNIPEG'], 1
['TELEVISION FILM OF MILITARY INSPECTIONS'], 1
['FRENCH SPEAKING POPULATION OF TORONTO'], 1
['R.C.A.F. EXHIBITIONS'], 1
['CANADIAN MILITARY ATTACHES ABROAD'], 1
['MILITARY INSTALLATIONS, COMPTON-FRONTENAC CONSTITUENCY'], 1
['C.M.H.C. LOANS FOR STUDENT RESIDENCES'], 1
['COMMERCIAL RELATIONS WITH SOUTHEAST ASIA COUNTRIES'], 1
['INCREASES AND DECREASES IN BREAD PRICES'], 1
['TRADE IN SOYA BEAN OIL'], 1
['WORLD EXHIBITION CORPORATION STAFF'], 1
['WOMEN IN CANADIAN LABOUR FORCE'], 1
['R.C.A.F. TRANSPORT FROM WEST GERMANY'], 1
['TRANSFER OF MILITARY ESTABLISHMENT, BOUNDARY BAY TO TOFINO, B.C.'], 1
['THEFTS OF ARMS AND AMMUNITION FROM DEFENCE DEPARTMENT'], 1
['CANADIAN SCIENTISTS GOING TO U.S.'], 1
['NEW WESTMINSTER, B.C.-REMOVAL OF RAILWAY BRIDGE'], 1
['DAILY NEWSPAPERS IN CANADA'], 1
['POINT EDWARD NAVAL BASE LAY-OFFS'], 1
['MINES AND TECHNICAL SURVEYS TENDER CALLS'], 1
['COMMITTEE ON BRANCH LINE ABANDONMENT'], 1
['POST OFFICE BUILDING, LITTLE NARROWS, N.S.'], 1
['APPLICATIONS FOR WINTER CONSTRUCTION BONUS, NOVA SCOTIA'], 1
['UNEMPLOYMENT INSURANCE OFFICE,'], 1
['NORTH SYDNEY, N.S.-UNEMPLOYMENT INSURANCE OFFICE'], 1
['REMOVAL OF WEAPONS FROM CADET CORPS'], 1
['CO-ORDINATION OF DEFENCE ORGANIZATIONS'], 1
['NATIONAL DEFENCE HEADQUARTERS EMPLOYEES'], 1
['ARMED FORCES PERSONNEL FROM MEGANTIC CONSTITUENCY'], 1
['PURCHASE OF NEW AIRCRAFT BY T.C.A.'], 1
['COLLECTIVE BARGAINING FOR PUBLIC SERVANTS'], 1
['CANADIAN PARTICIPATION IN EUROPEAN CONFERENCE'], 1
['ANNOUNCEMENT OF DISCONTINUATION OF PROGRAM &quot;QUEST&quot;'], 1
['SIR JOHN A. MACDONALD SUGGESTED NATIONAL MEMORIAL TO FIRST PRIME MINISTER'], 1
['IMPORTATION OF BATHROOM FIXTURES, TORONTO'], 1
['&quot;HANSARD&quot; PUBLISHING COST, MARCH 27, 1964'], 1
['FREE TRADE BETWEEN CANADA AND BRITISH CARIBBEAN COUNTRIES'], 1
['M.M.R.A. MOTOR VEHICLE PURCHASES, CUMBERLAND, N.S.'], 1
['METHOD OF ESTIMATING UNEMPLOYED'], 1
['DISPOSITION OF INDIAN RESERVE LANDS, BURNS LAKE, B.C.'], 1
['N.H.A. LOANS  KITIMAT, B.C.'], 1
['TERRITORIAL PARTICIPATION IN DOMINION-ONT.'], 1
['WORLD FAIR CORPORATION EMPLOYEES'], 1
['PURCHASES OF FLAGS'], 1
['ANNOUNCEMENT OF DATE OF BY-ELECTIONS'], 1
['WHEAT, OATS AND BARLEY-STATEMENT AS TO OPEN QUOTAS'], 1
['CONSTITUTIONAL BILL OF RIGHTS'], 1
['DISTINGUISHED VISITOR IN GALLERY-CANADIAN MOTHER OF THE YEAR'], 1
['MR. NESBITT-APPEARANCE ON C.B.C. PROGRAM &quot;VIEWPOINT&quot;'], 1
['STATEMENT RESPECTING ORGANIZATION OF GOVERNMENT ACTIVITIES'], 1
['REPORTED DISCREPANCY IN NUMBERS OF RECIPIENTS'], 1
['TARIFF POLICY'], 1
['MR. RICARD    OMISSION OF FORESTRY MINISTER FROM DIVISION LIST'], 1
['NATIONAL RESEARCH COUNCIL BUDGETS'], 1
['MID-CANADA STATIONS CLOSED, MANITOBA'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND DEFENCE DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND TRADE AND COMMERCE DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND MINES AND TECHNICAL SURVEYS DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND NORTHERN AFFAIRS DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND LABOUR DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND PUBLIC WORKS DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND FISHERIES DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND VETERANS AFFAIRS DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND DEFENCE PRODUCTION DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND CITIZENSHIP AND IMMIGRATION DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND FORESTRY DEPARTMENT'], 1
['CORRESPONDENCE BETWEEN LUC-GILBERT LESSARD AND FINANCE DEPARTMENT'], 1
['EXPORTS CREDITS INSURANCE ACT'], 1
['EFFECT OF INCREASED DELIVERIES ON LOW QUOTA POINTS'], 1
['EVANGELINE SAVINGS AND MORTGAGE COMPANY'], 1
['APPEARANCES OF MARCEL CHAPUT ON C.B.C.'], 1
['HOLLAND'], 1
['HOURS OF SITTING OVER HOLIDAY WEEK END'], 1
['COMMISSIONERS OF COUNTRIES PARTICIPATING IN WORLD FAIR'], 1
['INVITATIONS TO INDUSTRY MINISTER, SKEENA CONSTITUENCY'], 1
['INVITATIONS TO LABOUR MINISTER, SKEENA CONSTITUENCY'], 1
['INVITATIONS TO MINES AND TECHNICAL SURVEYS MINISTER, SKEENA CONSTITUENCY'], 1
['INVITATIONS TO POSTMASTER GENERAL, SKEENA CONSTITUENCY'], 1
['INVITATIONS TO PUBLIC WORKS MINISTER, SKEENA CONSTITUENCY'], 1
['INVITATIONS TO SECRETARY OF STATE, SKEENA CONSTITUENCY'], 1
['INVITATIONS TO TRADE AND COMMERCE MINISTER, SKEENA CONSTITUENCY'], 1
['CARGO TONNAGE, SAINT JOHN, N.B.'], 1
['&quot;HANSARD&quot; SAVING BY ELIMINATING FRENCH TEXT'], 1
['IMPORTS AND EXPORTS, LATIN AMERICAN COUNTRIES'], 1
['REPORTED CANADIAN AGREEMENT TO INCREASE MILITARY COMMITMENT'], 1
['MR. CHRETIEN-REMARKS OF C.B.C. COMMENTATOR'], 1
['PRESENCE IN GALLERY OF MEMBER OF KENYA GOVERNMENT'], 1
['MINES. FORESTS AND WATERS CONCURRENCE IN FIRST REPORT OF STANDING COMMITTEE'], 1
['ROOSEVELT CAMPOBELLO PARK'], 1
['CONTINUED SUSPENSION OF INCREASES IN EXPORT OF GRAIN RATES'], 1
['TRANS-CANADA AIR LINES WINNIPEG MAINTENANCE BASE    APPOINTMENT OF COMMISSION OF INQUIRY'], 1
['NATIONAL DEFENCE-HALIFAX-DISMISSAL OF CIVILIAN COOK'], 1
['MOTION REQUESTING CONCURRENCE OF THE SENATE IN ADDRESS'], 1
['MOTION CONCURRING IN ADDRESS OF THE SENATE TO TRANSMIT'], 1
['QUEBEC-STEPS TO PROVIDE WORK FOR UNEMPLOYED'], 1
['SUMMARY OF LOANS APPROVED BY'], 1
['U.S. CONSIDERATION OF COUNTERVAILING DUTIES ON AUTOMOBILES AND PARTS'], 1
['TRADE-UNITED STATES CONSIDERATION OF COUNTERVAILING DUTIES ON AUTOMOBILES AND PARTS'], 1
['DORVAL AIRPORT, MONTREAL  ACCESS OF TAXIS'], 1
['NUMBER OF BANKRUPTCIES IN 1963'], 1
['GOLF CONCESSION, CAPE BRETON NATIONAL PARK'], 1
['STUDY OF ATLANTIC SALMON'], 1
['DECISION ON SHOWING OF FILM ON PRIME MINISTER'], 1
['REQUEST FOR ADDITIONAL ELEVATOR CONSTRUCTION IN EASTERN CANADA'], 1
['REQUEST FOR INCREASED'], 1
['REVENUE FROM LANDING FEES AND AVIATION'], 1
['CANADIAN GOVERNMENT AIRCRAFT'], 1
